Date,Open,price_with_put,SPY
2023-02-10 00:00:00-05:00,105.8091381699646,104.56959865102519,105.59097652760684
2023-02-13 00:00:00-05:00,106.99640712253269,105.52767932950144,106.335052524171
2023-02-14 00:00:00-05:00,106.96091747072214,105.3567662930484,106.99067279495561
2023-02-15 00:00:00-05:00,107.52780697559427,106.01417984403139,106.75913536959787
2023-02-16 00:00:00-05:00,106.40951301776194,105.33535708072603,106.35327892931424
2023-02-17 00:00:00-05:00,105.0601643666647,104.29295115151622,105.64299693460406
2023-02-21 00:00:00-05:00,105.03980095236045,104.06942103741332,104.86251753912455
2023-02-22 00:00:00-05:00,104.33882990114299,103.35309361039143,103.94151713895108
2023-02-23 00:00:00-05:00,106.7648361022578,105.75474635762616,104.4722554768689
2023-02-24 00:00:00-05:00,105.83540315293148,104.96685978343743,102.87486016581175
2023-02-27 00:00:00-05:00,106.37301058897313,105.542460075146,104.03258027472737
2023-02-28 00:00:00-05:00,105.69174092572267,105.12797458547165,103.34575509876785
2023-03-01 00:00:00-05:00,105.15905942412115,104.77962903002411,102.87225355405906
2023-03-02 00:00:00-05:00,104.40605992244322,103.9769840366523,102.16198919571455
2023-03-03 00:00:00-05:00,106.80991467740775,106.08102343228566,103.99095762859555
2023-03-06 00:00:00-05:00,107.84333942065034,107.02954985207124,105.38024663304914
2023-03-07 00:00:00-05:00,108.29726276413672,107.38506026011282,105.21633781572912
2023-03-08 00:00:00-05:00,107.54402148532003,106.95873071027665,103.64755215113044
2023-03-09 00:00:00-05:00,108.43942331054757,107.77336667191024,103.99874338457307
2023-03-10 00:00:00-05:00,106.88163482689524,105.98988960163446,101.7223160179084
2023-03-13 00:00:00-04:00,105.23334211869502,104.41456805305991,99.3339748446979
2023-03-14 00:00:00-04:00,107.67294498175718,106.54513555390422,101.5948237059535
2023-03-15 00:00:00-04:00,107.56948388548047,106.36473982588694,100.39547140820127
2023-03-16 00:00:00-04:00,107.87263303029289,106.5991597968878,100.63741533837873
2023-03-17 00:00:00-04:00,110.92628989431424,109.49333386277608,102.69292339460324
2023-03-20 00:00:00-04:00,109.89992520823253,108.54821496683253,102.06090568893077
2023-03-21 00:00:00-04:00,112.03743821510426,110.48091349860043,103.74276813135279
2023-03-22 00:00:00-04:00,112.28359781324899,110.82347895801368,104.13189936906055
2023-03-23 00:00:00-04:00,112.2578653401455,110.83128523162355,103.18129625889816
2023-03-24 00:00:00-04:00,112.16850115666341,110.660099847411,102.33253521672682
2023-03-27 00:00:00-04:00,112.71020096689068,111.3983921229797,103.97258837978937
2023-03-28 00:00:00-04:00,111.78059442660617,110.15924993627218,103.35887762445714
2023-03-29 00:00:00-04:00,112.07153356975077,110.32634820560865,104.44529283662206
2023-03-30 00:00:00-04:00,112.51980310027234,110.88721534813364,105.53172850137322
2023-03-31 00:00:00-04:00,112.70033594369843,110.83800163592502,105.68057493200278
2023-04-03 00:00:00-04:00,113.2753497738602,110.83800163592502,106.77484671053678
2023-04-04 00:00:00-04:00,115.70149025016605,112.77032221163994,107.49825292101586
2023-04-05 00:00:00-04:00,115.18992483788699,112.40592962232164,106.52935848813195
2023-04-06 00:00:00-04:00,115.33313543583914,112.5739176118608,106.23160783577869
2023-04-10 00:00:00-04:00,115.79240966829877,112.8583389078157,106.1898440377333
2023-04-11 00:00:00-04:00,117.09581078214248,113.87159605757628,107.14306312015724
2023-04-12 00:00:00-04:00,115.31340394831744,112.26421898683549,107.56353574066695
2023-04-13 00:00:00-04:00,115.29992434923368,112.3001445962894,106.8610140030089
2023-04-14 00:00:00-04:00,115.82692474297671,112.71500946359107,107.8090179094789
2023-04-17 00:00:00-04:00,115.24410956176784,112.09539092150868,107.6941160058282
2023-04-18 00:00:00-04:00,117.6093531779653,114.08660544344835,108.53242968190492
2023-04-19 00:00:00-04:00,117.17651160009521,113.76034901103422,107.65492765305125
2023-04-20 00:00:00-04:00,116.95235053079593,113.44512279187393,107.39116718378766
2023-04-21 00:00:00-04:00,116.38110426815626,112.92201153384194,107.6470996870823
2023-04-24 00:00:00-04:00,115.88274864575926,112.32347804877949,107.5948490825635
2023-04-25 00:00:00-04:00,115.86041919725459,112.25290080264578,107.22663627067853
2023-04-26 00:00:00-04:00,114.54373688160332,111.12234999501878,106.21856262272523
2023-04-27 00:00:00-04:00,114.05953357107849,110.61317929639993,106.29169542935391
2023-04-28 00:00:00-04:00,115.0807598545519,111.44167810509089,107.46429444995469
2023-05-01 00:00:00-04:00,115.6950831936665,111.80896121035192,108.50372033970443
2023-05-02 00:00:00-04:00,117.09629065028352,113.00798518034942,108.32088757809841
2023-05-03 00:00:00-04:00,115.3819607385504,111.56988229940221,107.4303500310042
2023-05-04 00:00:00-04:00,115.09590056550181,111.47460228317087,106.27340457283194
2023-05-05 00:00:00-04:00,115.2704393711494,111.46824016457792,106.79048320408495
2023-05-08 00:00:00-04:00,116.45510319704448,112.29740107981748,107.85081128260178
2023-05-09 00:00:00-04:00,117.00249245156357,112.79874962906008,107.37027453256884
2023-05-10 00:00:00-04:00,116.81323473765752,112.57552347682342,108.08845764074856
2023-05-11 00:00:00-04:00,118.10339921856094,113.78907642667015,107.58443675847114
2023-05-12 00:00:00-04:00,118.3948918152176,114.04521406707917,107.96832415221708
2023-05-15 00:00:00-04:00,117.9442273107532,113.52819470648099,107.65493807627938
2023-05-16 00:00:00-04:00,118.39923067696449,113.87837516306158,107.56090797778232
2023-05-17 00:00:00-04:00,119.54657260060442,114.92885814626923,107.68889868498559
2023-05-18 00:00:00-04:00,121.03188739345309,116.20059881094646,108.35484777536963
2023-05-19 00:00:00-04:00,123.07102567565387,118.02766087291893,109.73115668556454
2023-05-22 00:00:00-04:00,122.26779531123839,117.2534976180275,109.33158376749836
2023-05-23 00:00:00-04:00,122.01083049119971,116.99038828443904,108.92415797648019
2023-05-24 00:00:00-04:00,120.46235988654522,115.49373896112276,107.70717702598391
2023-05-25 00:00:00-04:00,127.8826506683981,122.67953214253673,108.31306104321439
2023-05-26 00:00:00-04:00,126.98771376507077,121.86958066139093,108.46712576177578
2023-05-30 00:00:00-04:00,131.30447483641535,125.98024098529147,110.21690719734124
2023-05-31 00:00:00-04:00,129.59472539502164,124.25917108418413,109.23756197317415
2023-06-01 00:00:00-04:00,129.0772545930627,123.7119582000686,109.18795411384106
2023-06-02 00:00:00-04:00,131.5682284580424,126.08993099441629,110.8619631514179
2023-06-05 00:00:00-04:00,131.4656309103298,125.91653072803423,111.84916149630446
2023-06-06 00:00:00-04:00,131.69324644713544,126.15274887629018,111.42868853686625
2023-06-07 00:00:00-04:00,131.53115406313103,125.98696679181624,111.8909365882262
2023-06-08 00:00:00-04:00,130.10305466351818,124.54233837724374,111.41563965833122
2023-06-09 00:00:00-04:00,132.31763650187628,126.71158229582721,112.28791013174342
2023-06-12 00:00:00-04:00,132.25460376123462,126.63310577899753,112.53862104601865
2023-06-13 00:00:00-04:00,133.36202539394776,127.73897868034389,113.68772355062977
2023-06-14 00:00:00-04:00,133.13605583503406,127.51731163100052,114.12906849794315
2023-06-15 00:00:00-04:00,135.3860914701737,129.74753801900295,113.95147910757946
2023-06-16 00:00:00-04:00,137.35748920596765,131.69460856461293,116.12841394505455
2023-06-20 00:00:00-04:00,135.84133703694033,130.16362866459082,114.66836037065913
2023-06-21 00:00:00-04:00,136.7430593854527,131.05976063205898,114.33020861848894
2023-06-22 00:00:00-04:00,135.55567036785834,129.87070525762755,113.75089995554308
2023-06-23 00:00:00-04:00,135.75451949902305,130.06410418856458,113.48352727309795
2023-06-26 00:00:00-04:00,135.19081411347875,129.49512165371428,113.40226048672879
2023-06-27 00:00:00-04:00,132.90165976128142,127.20549841252237,113.3314908651448
2023-06-28 00:00:00-04:00,133.35401263914596,127.65689819981198,114.03923419672107
2023-06-29 00:00:00-04:00,133.93382675327027,128.23653205255485,114.27776412755085
2023-06-30 00:00:00-04:00,135.62523404264266,129.9278719446155,115.71424415725683
2023-07-03 00:00:00-04:00,136.43010214756524,129.9278719446155,116.10219970848853
2023-07-05 00:00:00-04:00,135.94909652022244,129.55467616934936,115.83743936754898
2023-07-06 00:00:00-04:00,135.5951880387656,129.31503684562594,115.18475256564572
2023-07-07 00:00:00-04:00,135.8438396146562,129.40391561943392,114.97765159182501
2023-07-10 00:00:00-04:00,135.19777145445158,128.89646429074887,114.8597070986088
2023-07-11 00:00:00-04:00,135.30261331659418,128.96595117721162,115.45474894053423
2023-07-12 00:00:00-04:00,136.38565365822996,129.99213761246753,117.01177270302854
2023-07-13 00:00:00-04:00,137.54911448278264,130.76857141002696,117.40760548587777
2023-07-14 00:00:00-04:00,140.08373185052423,132.89323295044167,118.08390256949626
2023-07-17 00:00:00-04:00,140.48526727268754,132.94195402396537,117.730019437216
2023-07-18 00:00:00-04:00,141.6115321416631,133.93408150506,118.08912176572588
2023-07-19 00:00:00-04:00,140.5549694705804,132.82797110940004,119.27134457615496
2023-07-20 00:00:00-04:00,139.14335168432004,131.48475112640912,119.05114500529447
2023-07-21 00:00:00-04:00,139.10127059298284,131.28472145858575,118.99609214935558
2023-07-24 00:00:00-04:00,138.30550259990014,130.53930525877666,118.8414323428775
2023-07-25 00:00:00-04:00,137.94740709385945,130.23448214018282,118.98561095636808
2023-07-26 00:00:00-04:00,140.27869182871123,132.2457379835405,119.1297809535055
2023-07-27 00:00:00-04:00,140.66125682362423,132.53888389494836,120.32246092233568
2023-07-28 00:00:00-04:00,140.19710679674753,132.08842942080153,119.49940387495754
2023-07-31 00:00:00-04:00,140.9316633178267,132.55562942345915,119.90045006958717
2023-08-01 00:00:00-04:00,139.99981406653302,131.72931220123272,119.60162233259405
2023-08-02 00:00:00-04:00,139.87146861549905,131.57655127065047,118.80999158259702
2023-08-03 00:00:00-04:00,136.94136234623684,129.1553431781363,117.44430756919303
2023-08-04 00:00:00-04:00,137.8184509072476,130.00566072568347,118.14679827185032
2023-08-07 00:00:00-04:00,137.80650361684297,129.86535355916612,117.6199105962834
2023-08-08 00:00:00-04:00,139.94295110305617,131.35770352354166,117.45477359083658
2023-08-09 00:00:00-04:00,140.2804056115423,131.63106880789985,117.70380701788828
2023-08-10 00:00:00-04:00,138.38856936485146,130.12814110154807,117.48361032083885
2023-08-11 00:00:00-04:00,137.2288697957704,129.1859553607013,116.37742798635449
2023-08-14 00:00:00-04:00,136.9710216591896,128.96506048244083,116.5688042811215
2023-08-15 00:00:00-04:00,140.40544739094713,131.6743907528889,116.98033214041367
2023-08-16 00:00:00-04:00,139.79967619730044,131.16179797266182,115.98161622856037
2023-08-17 00:00:00-04:00,139.5859029393053,130.98248871718218,115.64084836525102
2023-08-18 00:00:00-04:00,137.40450877269149,129.2295063068106,113.59885906070738
2023-08-21 00:00:00-04:00,139.94844790583255,131.20836358255002,114.6945416146557
2023-08-22 00:00:00-04:00,143.98118866545366,134.66551172103541,115.64607567222693
2023-08-23 00:00:00-04:00,142.73577140290988,133.54463483933415,115.14018496953518
2023-08-24 00:00:00-04:00,147.32412203795718,137.63371636516717,116.56616206540521
2023-08-25 00:00:00-04:00,143.37108629608696,134.05121048386033,114.99075994181202
2023-08-28 00:00:00-04:00,142.9416415277647,133.48251755613563,115.92395774188802
2023-08-29 00:00:00-04:00,143.51014647093723,134.002241944004,116.03143441388816
2023-08-30 00:00:00-04:00,146.3007196298991,136.40324944764933,117.8296386651597
2023-08-31 00:00:00-04:00,147.1278319724328,137.0812561108677,118.39059153629223
2023-09-01 00:00:00-04:00,148.08689077104015,137.9560498986074,118.78902564952676
2023-09-05 00:00:00-04:00,145.9455672004282,135.87409375332066,118.14943707409952
2023-09-06 00:00:00-04:00,145.56093287681682,135.480029513283,117.5386600545163
2023-09-07 00:00:00-04:00,140.54448072402957,131.18329034324918,116.15198948693968
2023-09-08 00:00:00-04:00,141.7134576730804,132.15831306680653,116.62120318216313
2023-09-11 00:00:00-04:00,142.54509896643913,132.8242493930763,117.49672848505988
2023-09-12 00:00:00-04:00,140.9806166570561,131.4071675445289,117.15857643041467
2023-09-13 00:00:00-04:00,140.66962810697592,131.17882343578142,116.96722263134347
2023-09-14 00:00:00-04:00,142.42675683581626,132.89097382358392,117.71430335995387
2023-09-15 00:00:00-04:00,142.27267820631036,132.5352062049151,117.62182252029694
2023-09-18 00:00:00-04:00,139.49194633884989,129.78068005923612,116.54593148109872
2023-09-19 00:00:00-04:00,140.5619630832233,130.69911126319465,116.4485955608115
2023-09-20 00:00:00-04:00,140.40684913528705,130.42902659366783,116.79845333205206
2023-09-21 00:00:00-04:00,136.49555098940843,127.12727355715067,114.61247553806194
2023-09-22 00:00:00-04:00,134.92303106506748,125.46572838668057,113.75755786981574
2023-09-25 00:00:00-04:00,134.78829180499008,125.11615585821572,112.89473855239605
2023-09-26 00:00:00-04:00,134.95406750748728,125.23982401861564,112.87369336528256
2023-09-27 00:00:00-04:00,134.58450165214865,125.02024838911329,112.34758661740234
2023-09-28 00:00:00-04:00,134.84926315491953,125.36870805064368,111.9240804608597
2023-09-29 00:00:00-04:00,136.68133985939542,126.90375978321899,113.5523781812264
2023-10-02 00:00:00-04:00,135.85494036413553,126.90375978321899,112.22395981580794
2023-10-03 00:00:00-04:00,136.7616872226025,127.55135532264181,111.81360908809633
2023-10-04 00:00:00-04:00,134.49700815868738,125.81046833073582,111.02706127583947
2023-10-05 00:00:00-04:00,135.58291199070783,126.51825190794388,111.62945645142689
2023-10-06 00:00:00-04:00,135.37353947697315,126.19659683840804,111.00074755056768
2023-10-09 00:00:00-04:00,140.841856236341,130.6126055677818,112.47648749571968
2023-10-10 00:00:00-04:00,143.22549523416401,132.6649958163467,113.88647064262025
2023-10-11 00:00:00-04:00,144.38114501555597,133.472441617168,114.59669700127336
2023-10-12 00:00:00-04:00,146.19727927720734,135.0014544924648,114.94128834529265
2023-10-13 00:00:00-04:00,147.15712735684153,135.79377088069342,114.48358789451055
2023-10-16 00:00:00-04:00,144.83586113749718,133.79567202424843,114.11793918005557
2023-10-17 00:00:00-04:00,143.9709380698756,133.06433138180887,113.85225120636282
2023-10-18 00:00:00-04:00,143.0246440473459,132.38351113161636,114.21526562989129
2023-10-19 00:00:00-04:00,143.1263641725285,132.40405050084783,113.362989903053
2023-10-20 00:00:00-04:00,142.1806571444847,131.728169824436,112.05560908233659
2023-10-23 00:00:00-04:00,139.99369493634066,129.78613504372066,110.3799448526985
2023-10-24 00:00:00-04:00,142.35260167913543,131.64069100278067,111.1796241031706
2023-10-25 00:00:00-04:00,141.5287059081037,130.86989469737193,110.97971837673357
2023-10-26 00:00:00-04:00,138.7346439175596,128.76983704130936,109.54870637944151
2023-10-27 00:00:00-04:00,136.55973407715618,127.02396708006067,108.95418634523283
2023-10-30 00:00:00-04:00,137.26080172438975,127.40809137885753,108.78847260820709
2023-10-31 00:00:00-04:00,137.26495325698494,127.42187153524095,109.4776693164079
2023-11-01 00:00:00-04:00,137.87897754743963,128.0362273830624,110.27210041710366
2023-11-02 00:00:00-04:00,141.326683610068,130.42034102081595,112.21342752689644
2023-11-03 00:00:00-04:00,142.39211307285746,131.33181279675662,113.93906768528781
2023-11-06 00:00:00-05:00,143.4277797203248,132.0252752376008,114.55198238572075
2023-11-07 00:00:00-05:00,145.03210491922292,133.2971169539793,114.60984549522703
2023-11-08 00:00:00-05:00,145.909643210922,133.97486305866556,115.09913014553341
2023-11-09 00:00:00-05:00,147.16742741834148,134.99282878431669,115.3306372591508
2023-11-10 00:00:00-05:00,146.201482527116,134.06022637288922,114.6861373959439
2023-11-13 00:00:00-05:00,147.67688444091,135.2787478480496,115.54106455650964
2023-11-14 00:00:00-05:00,149.75801631847082,137.12473458749517,117.40611856522467
2023-11-15 00:00:00-05:00,150.4976307105219,137.7948542081761,118.40308660662646
2023-11-16 00:00:00-05:00,148.88300857219502,136.2581324582963,118.16896912430336
2023-11-17 00:00:00-05:00,149.76763182063232,137.03888537770183,118.4372774476277
2023-11-20 00:00:00-05:00,149.13738747443,136.37677688726586,118.51357480617821
2023-11-21 00:00:00-05:00,150.62602350095455,137.73068900863143,119.21067091317862
2023-11-22 00:00:00-05:00,150.82446817568044,137.91046556409918,119.68415721856827
2023-11-24 00:00:00-05:00,150.1556863125072,137.26389016422587,119.70782104357495
2023-11-27 00:00:00-05:00,149.4192924625008,136.511607376603,119.5973497656661
2023-11-28 00:00:00-05:00,148.5355235590308,135.59807875423235,119.44739778103614
2023-11-29 00:00:00-05:00,149.1928658529708,136.1985677382578,120.25498231239547
2023-11-30 00:00:00-05:00,148.01128377048974,135.04427616079457,119.8156825473665
2023-12-01 00:00:00-05:00,146.66860003213185,133.80518252253802,119.89196444147154
2023-12-04 00:00:00-05:00,145.49007764431434,132.6189823521457,119.84724655177116
2023-12-05 00:00:00-05:00,145.08906677584213,132.24417137322175,119.75781281382368
2023-12-06 00:00:00-05:00,147.01872530708465,133.94786608545468,120.69165221630152
2023-12-07 00:00:00-05:00,146.49662104161672,133.45772896548692,120.19185317488235
2023-12-08 00:00:00-05:00,147.25108866005897,134.12896754147974,120.33652602840988
2023-12-11 00:00:00-05:00,148.74337807139887,135.5210645515301,120.92315844065561
2023-12-12 00:00:00-05:00,147.77572276822232,134.60651525431228,121.43347898837024
2023-12-13 00:00:00-05:00,150.05205944621318,136.78173012696473,122.18579922234204
2023-12-14 00:00:00-05:00,151.36621639081304,138.04112714057402,124.29286712792926
2023-12-15 00:00:00-05:00,149.13276253781217,135.83506696669912,124.00178932768682
2023-12-18 00:00:00-05:00,150.8550540622854,137.48414590935081,124.39532485429942
2023-12-19 00:00:00-05:00,152.48480856680672,139.0883343737374,124.80472228955158
2023-12-20 00:00:00-05:00,152.8157793383711,139.41036552313955,125.1823983603741
2023-12-21 00:00:00-05:00,151.58476587512598,138.18157205027043,124.4877659778818
2023-12-22 00:00:00-05:00,152.62077919673266,139.20826160214972,125.15599566186546
2023-12-26 00:00:00-05:00,152.1136653344663,138.6867688192367,125.21146027038549
2023-12-27 00:00:00-05:00,152.71031962916675,139.2812007178153,125.5733099208325
2023-12-28 00:00:00-05:00,153.18638353568832,139.75513399893907,125.95362678368892
2023-12-29 00:00:00-05:00,153.3353253721259,139.90378372013404,125.85061511844813
2024-01-02 00:00:00-05:00,152.1176301161429,139.90378372013404,124.70699110509548
2024-01-03 00:00:00-05:00,151.32076246376317,139.2962023381268,124.25006386921086
2024-01-04 00:00:00-05:00,152.80056180000142,140.44796555871972,123.68747659015672
2024-01-05 00:00:00-05:00,152.38091664646257,140.04936936012456,123.47354555948884
2024-01-08 00:00:00-05:00,153.01727168040944,140.29783981657226,123.72182276933343
2024-01-09 00:00:00-05:00,156.5758297922393,143.06286696148942,124.63039788167346
2024-01-10 00:00:00-05:00,157.842443952114,143.9917546487033,125.23521882971055
2024-01-11 00:00:00-05:00,159.73761300913787,145.5017198983285,126.14116325060124
2024-01-12 00:00:00-05:00,159.92899723284063,145.56843755726217,126.2071816749989
2024-01-16 00:00:00-05:00,161.02947386775548,146.47273491801062,125.52576492311486
2024-01-17 00:00:00-05:00,160.87106224072136,146.2793649807166,124.61720008281445
2024-01-18 00:00:00-05:00,161.31134849326668,146.53352652889097,125.1956152743044
2024-01-19 00:00:00-05:00,163.40635984475605,148.2574925878164,126.15701689440797
2024-01-22 00:00:00-05:00,166.36700614649698,150.72266716771648,127.83681881259137
2024-01-23 00:00:00-05:00,166.04324265506065,150.3619030656699,127.83681391651007
2024-01-24 00:00:00-05:00,165.65788429951928,150.00507870667175,128.84046873293363
2024-01-25 00:00:00-05:00,166.84818088390568,151.22503623307023,128.779725479247
2024-01-26 00:00:00-05:00,165.6073821948019,149.97214472088294,128.78236003167243
2024-01-29 00:00:00-05:00,165.82902406970686,150.11257041036433,128.8193454174956
2024-01-30 00:00:00-05:00,167.3909689217967,151.55885883357487,129.56678158088474
2024-01-31 00:00:00-05:00,164.66695215060642,149.04557335855617,129.05441537914425
2024-02-01 00:00:00-05:00,164.43771228975297,148.9074283223395,128.0005824045847
2024-02-02 00:00:00-05:00,165.9968958744556,150.50116504640863,129.326452146723
2024-02-05 00:00:00-05:00,171.2573088767567,155.33331659190526,130.396146133745
2024-02-06 00:00:00-05:00,174.89308753939642,158.92810333639588,130.34859839874457
2024-02-07 00:00:00-05:00,172.86786356285546,156.72604230578636,131.08021445442347
2024-02-08 00:00:00-05:00,175.7705551549863,159.51186355272282,131.55827198960338
2024-02-09 00:00:00-05:00,176.15806506479586,159.9102330666912,131.75371442672915
2024-02-12 00:00:00-05:00,178.68888380202287,162.34276209606838,132.36912664084062
2024-02-13 00:00:00-05:00,175.3730026288655,159.08606239262755,130.61536022193982
2024-02-14 00:00:00-05:00,178.75827163770313,162.43884065335922,131.2122784989162
2024-02-15 00:00:00-05:00,178.4093626756251,162.35199250126777,131.8725788477569
2024-02-16 00:00:00-05:00,179.3169774249431,163.1311852624675,132.50910929855624
2024-02-20 00:00:00-05:00,177.65181814695697,161.43410108720445,131.45790443870618
2024-02-21 00:00:00-05:00,172.56243474543973,156.29683422915897,130.85043045896327
2024-02-22 00:00:00-05:00,180.55707227926393,164.1535794473644,133.1192188853238
2024-02-23 00:00:00-05:00,186.25307065257323,169.724711143815,134.5084786992858
2024-02-26 00:00:00-05:00,185.188100750386,168.6444149020387,134.25228700727567
2024-02-27 00:00:00-05:00,183.34352619529625,166.9132645471181,133.82970908653536
2024-02-28 00:00:00-05:00,182.33635028472733,165.80941312322085,133.4678412395303
2024-02-29 00:00:00-05:00,183.19130154371393,166.6813803960525,134.19154623206464
2024-03-01 00:00:00-05:00,184.80721839037753,168.31369962209078,134.43189820449643
2024-03-04 00:00:00-05:00,189.6920853871144,173.28923981381658,135.23747231168272
2024-03-05 00:00:00-05:00,189.75437964074575,173.5842141006883,134.7646838170314
2024-03-06 00:00:00-05:00,191.94830263003422,175.70613255740113,134.84654772347736
2024-03-07 00:00:00-05:00,193.10883958381982,176.9128470427549,135.53064856215929
2024-03-08 00:00:00-05:00,197.22073261206367,181.018243009873,136.1434026329475
2024-03-11 00:00:00-04:00,188.6244626276074,172.1227381249389,134.82807163242424
2024-03-12 00:00:00-04:00,189.9277195351168,173.38606720189443,135.61252450788612
2024-03-13 00:00:00-04:00,193.18180762198656,176.60147209269002,136.57918148409368
2024-03-14 00:00:00-04:00,192.4305487773005,175.80983431831714,136.5422163474464
2024-03-15 00:00:00-04:00,189.5559612314904,172.9929304263485,135.17545772702283
2024-03-18 00:00:00-04:00,193.98908887265694,177.2038085186617,136.17958517743656
2024-03-19 00:00:00-04:00,190.19077811681717,173.44017987540735,135.68944970515
2024-03-20 00:00:00-04:00,193.73128283438814,176.91534274132243,136.6485550409479
2024-03-21 00:00:00-04:00,197.83379159330195,180.95559893555145,138.6673706155666
2024-03-22 00:00:00-04:00,197.0729786943425,180.38793688787337,138.32825740606148
2024-03-25 00:00:00-04:00,199.68761044056052,183.0329243309622,137.71623578843915
2024-03-26 00:00:00-04:00,201.49309296929485,184.85857489415028,138.09509586914228
2024-03-27 00:00:00-04:00,199.55477781688882,182.89604236413382,138.22228151025573
2024-03-28 00:00:00-04:00,197.61159414177098,180.88511219709883,138.6197106880157
2024-04-01 00:00:00-04:00,197.46986740782475,180.75821368557786,138.7839354813633
2024-04-01 00:00:00-04:00,197.46986920110788,180.75821368557786,138.7839354813633
2024-04-02 00:00:00-04:00,195.2999406092501,179.29790731616967,137.30293682424931
2024-04-03 00:00:00-04:00,195.84921322033443,179.5121804428595,137.1651518271517
2024-04-04 00:00:00-04:00,198.62664571852955,181.3329336742087,138.70182286605697
2024-04-05 00:00:00-04:00,194.01907216130795,177.9913647946426,136.30145060758178
2024-04-08 00:00:00-04:00,197.04202349140013,179.93581662202223,137.5440381728571
2024-04-09 00:00:00-04:00,195.80564392241234,178.92183636470605,137.9016947200449
2024-04-10 00:00:00-04:00,191.1585188118883,175.71047157512072,136.04180209366035
2024-04-11 00:00:00-04:00,195.16450526504585,178.51935037168096,136.62468907639982
2024-04-12 00:00:00-04:00,197.9694354731321,180.53097985549272,136.27762181542286
2024-04-15 00:00:00-04:00,198.4194715893509,180.72753979946526,136.47897480300887
2024-04-16 00:00:00-04:00,193.91011112310383,177.31161698541922,133.77921661311834
2024-04-17 00:00:00-04:00,196.4386076197034,179.07293056552933,134.0733052376773
2024-04-18 00:00:00-04:00,192.28888801418557,176.12095685323922,132.99500318770447
2024-04-19 00:00:00-04:00,190.74587331275472,175.13469461226504,132.3220482014158
2024-04-22 00:00:00-04:00,185.9019082389306,172.2304100361201,131.89548989989092
2024-04-23 00:00:00-04:00,189.0095033220031,174.0883683058019,132.94199012621303
2024-04-24 00:00:00-04:00,192.29758118788496,175.9229976879384,134.20842471925056
2024-04-25 00:00:00-04:00,186.06196305700436,171.72306643749013,132.25317013101682
2024-04-26 00:00:00-04:00,194.45847280524586,178.17944615526406,134.15277954802
2024-04-29 00:00:00-04:00,197.65662207559754,179.7953059678229,135.14366669757626
2024-04-30 00:00:00-04:00,198.70619824839608,180.06758076934662,134.73831191427246
2024-05-01 00:00:00-04:00,195.458027477752,177.58532848210513,132.83603034231572
2024-05-02 00:00:00-04:00,194.82281303853475,177.0525713536739,133.56990111168415
2024-05-03 00:00:00-04:00,197.52344258062692,179.36450585743162,135.42714369711015
2024-05-06 00:00:00-04:00,198.7486398954048,180.07749905603288,136.11334461478927
2024-05-07 00:00:00-04:00,202.01370315148822,182.1248616932457,137.12275825493106
2024-05-08 00:00:00-04:00,201.21345945299663,181.45087626310024,136.51340522226914
2024-05-09 00:00:00-04:00,202.2061949569984,182.11313692386406,137.0750784396965
