,Date,Open,price_with_put,SPY
0,2022-01-03 00:00:00-05:00,100.0,100.0,100.0
1,2022-01-04 00:00:00-05:00,101.11384345910945,101.03228329354552,100.6130546614053
2,2022-01-05 00:00:00-05:00,102.2466711642742,102.09739883281924,100.18055197649844
3,2022-01-06 00:00:00-05:00,100.5085649827786,100.61331020189654,98.23430966816764
4,2022-01-07 00:00:00-05:00,100.57498889150682,100.68708209032846,98.24689536707903
5,2022-01-10 00:00:00-05:00,99.27565487023226,99.655028272512,97.1446573304494
6,2022-01-11 00:00:00-05:00,99.99370310519204,100.22316480843028,97.67582604404704
7,2022-01-12 00:00:00-05:00,101.2659769502195,101.4025607915422,99.01112781387894
8,2022-01-13 00:00:00-05:00,101.30202669972536,101.41205325991533,99.13710095932414
9,2022-01-14 00:00:00-05:00,99.21267858007252,99.76022334908724,96.82763711732956
10,2022-01-18 00:00:00-05:00,99.72792865007597,100.39868658609304,96.52320271168183
11,2022-01-19 00:00:00-05:00,100.0467064876626,100.76978644816812,96.1851770349188
12,2022-01-20 00:00:00-05:00,98.85616195613946,99.86451198144933,95.26559672134792
13,2022-01-21 00:00:00-05:00,97.48935423747508,99.06699081740548,93.54607253823946
14,2022-01-24 00:00:00-05:00,95.02126215797016,97.1575902589361,90.7054540490461
15,2022-01-25 00:00:00-05:00,95.75734127944368,98.03128608154375,90.92169364847678
16,2022-01-26 00:00:00-05:00,98.79973019781444,100.27766740556554,92.52992731363835
17,2022-01-27 00:00:00-05:00,99.70214544422436,100.74944159284476,92.01342713035228
18,2022-01-28 00:00:00-05:00,97.93419967040406,99.72204424187612,90.8419034658728
19,2022-01-31 00:00:00-05:00,99.45649824724354,100.60694983613593,92.6390961729815
20,2022-02-01 00:00:00-05:00,101.90996031050928,102.37637414119963,94.62104007811254
21,2022-02-02 00:00:00-05:00,103.5693032606194,103.82847405958556,95.63301383293036
22,2022-02-03 00:00:00-05:00,103.27711075703084,103.59642683079326,94.67773123366142
23,2022-02-04 00:00:00-05:00,102.4402147605437,103.13192100279292,93.71194343767984
24,2022-02-07 00:00:00-05:00,103.45959590918376,103.85903481440816,94.37539558450324
25,2022-02-08 00:00:00-05:00,103.99781400587406,104.41572224593448,93.7917370024416
26,2022-02-09 00:00:00-05:00,104.6591997313989,104.77315039369772,95.57421236749524
27,2022-02-10 00:00:00-05:00,103.50329320940216,103.75552108273531,94.75960066826504
28,2022-02-11 00:00:00-05:00,103.01445954311605,103.31830325497153,94.35440288192795
29,2022-02-14 00:00:00-05:00,102.03309101468294,102.71568632921137,92.36197393613143
30,2022-02-15 00:00:00-05:00,101.55042724749671,101.88670804961836,93.161877754828
31,2022-02-16 00:00:00-05:00,103.06888530644294,103.18880338250248,93.20386605028582
32,2022-02-17 00:00:00-05:00,102.83094645439894,102.97804899152143,93.05478609569757
33,2022-02-18 00:00:00-05:00,101.8203312486582,102.2192479515523,91.81818145146714
34,2022-02-22 00:00:00-05:00,102.23398460080372,102.6470457653188,90.67604695558931
35,2022-02-23 00:00:00-05:00,101.269192058235,101.59775191029748,90.8377090375152
36,2022-02-24 00:00:00-05:00,99.85178821772772,101.1026673940108,86.29435699652679
37,2022-02-25 00:00:00-05:00,101.56642316051509,101.82962637418883,90.19735376194936
38,2022-02-28 00:00:00-05:00,103.05497237570228,103.20561781964405,90.7054443913506
39,2022-03-01 00:00:00-05:00,105.51269709070948,105.55684634507524,91.33738108988044
40,2022-03-02 00:00:00-05:00,106.27712722389356,106.47644578318058,90.77682215833418
41,2022-03-03 00:00:00-05:00,107.2445602239722,107.0798449306848,92.47743725278076
42,2022-03-04 00:00:00-05:00,107.46513965438449,107.3283841341868,90.64665062564578
43,2022-03-07 00:00:00-05:00,109.75317331904024,109.53078824570268,90.60466979560876
44,2022-03-08 00:00:00-05:00,109.57276798769244,109.80724528603034,88.09992828111021
45,2022-03-09 00:00:00-05:00,107.23136769334964,107.08812746080582,89.25886535817791
46,2022-03-10 00:00:00-05:00,107.70083193575913,107.57687297112224,88.70879935432703
47,2022-03-11 00:00:00-05:00,107.58270291202312,107.33270457663674,89.88452445387101
48,2022-03-14 00:00:00-04:00,106.69775605441632,106.6776500090161,88.36657378601443
49,2022-03-15 00:00:00-04:00,105.00886540344986,104.98478332788686,88.13143219321024
50,2022-03-16 00:00:00-04:00,105.99027381988596,105.57872963179022,90.2561435595799
51,2022-03-17 00:00:00-04:00,106.1266599692851,105.6195473154694,91.03296190118732
52,2022-03-18 00:00:00-04:00,107.5221463934866,106.9921086677882,92.24452870724993
53,2022-03-21 00:00:00-04:00,108.62486055401286,108.01927590963756,93.57975138778146
54,2022-03-22 00:00:00-04:00,109.7035048565813,109.10395777634396,93.89987780161248
55,2022-03-23 00:00:00-04:00,110.52060100205787,109.8909479862831,94.1210204617659
56,2022-03-24 00:00:00-04:00,110.73528036633124,110.1019236115839,93.9167192348273
57,2022-03-25 00:00:00-04:00,112.3965883294491,111.73258580127458,95.01607293278605
58,2022-03-28 00:00:00-04:00,112.45143390779278,111.78463171622823,95.20563423728376
59,2022-03-29 00:00:00-04:00,111.7661083747064,111.09849603070458,96.88202782472742
60,2022-03-30 00:00:00-04:00,112.7291989503471,112.06156527959396,96.94940634291368
61,2022-03-31 00:00:00-04:00,112.28922642348556,111.62159259474886,96.43345001065626
62,2022-04-01 00:00:00-04:00,111.72168932931608,111.0540480467964,95.46887647096388
63,2022-04-01 00:00:00-04:00,111.72167657742452,111.0540480467964,95.46887647096388
64,2022-04-04 00:00:00-04:00,112.44912992079632,111.6780182234412,95.43096732248384
65,2022-04-05 00:00:00-04:00,112.58857651006215,111.78592569630166,95.87112820898882
66,2022-04-06 00:00:00-04:00,110.87785615941604,110.29474988474588,94.11680092719166
67,2022-04-07 00:00:00-04:00,111.49220332673497,110.88055723975884,93.84301283589134
68,2022-04-08 00:00:00-04:00,112.75024204747209,112.09311148546436,94.34424057880612
69,2022-04-11 00:00:00-04:00,111.75371612300404,111.29685490914042,93.53132072107492
70,2022-04-12 00:00:00-04:00,112.05644437076424,111.50123485593087,93.31439459883256
71,2022-04-13 00:00:00-04:00,112.4052219445488,111.8836723011407,92.25084526525856
